timestamp,user_id,action,file_id,ip_address,location,device,file_size_mb,is_anomaly
2026-01-01T23:10:00,user_4,bulk_download,file_35,116.240.79.33,RU,Edge/Windows,124.03,1
2026-01-01T23:15:00,user_20,login,file_54,24.184.17.39,RU,Firefox/Linux,481.35,1
2026-01-01T23:20:00,user_11,share,file_25,210.172.36.206,FR,Firefox/Linux,249.18,0
2026-01-01T23:25:00,user_16,login,file_3,162.134.141.70,BR,Chrome/Windows,472.62,0
2026-01-01T23:30:00,user_19,download,file_46,1.179.237.120,US,Chrome/Windows,25.37,0
2026-01-01T23:35:00,user_16,permission_change,file_37,218.53.112.168,RU,Chrome/Windows,423.6,0
2026-01-01T23:40:00,user_12,share,file_98,12.238.185.237,RU,Edge/Windows,183.03,0
2026-01-01T23:45:00,user_7,bulk_download,file_47,47.121.150.126,FR,Safari/Mac,36.86,0
2026-01-01T23:50:00,user_20,bulk_download,file_88,45.163.129.184,BR,Chrome/Windows,64.42,0
2026-01-01T23:55:00,user_18,login,file_47,159.128.30.247,RU,Firefox/Linux,99.61,1
2026-01-02T00:00:00,user_2,bulk_download,file_5,45.210.201.207,IN,Firefox/Linux,356.82,0
2026-01-02T00:05:00,user_5,bulk_download,file_78,198.134.65.203,CN,Firefox/Linux,164.05,0
2026-01-02T00:10:00,user_20,download,file_95,36.154.190.28,CN,Safari/Mac,296.9,0
2026-01-02T00:15:00,user_16,bulk_download,file_91,31.31.13.3,FR,Safari/Mac,237.5,0
2026-01-02T00:20:00,user_4,login,file_54,14.120.56.141,CN,Safari/Mac,398.4,1
2026-01-02T00:25:00,user_1,permission_change,file_77,161.120.255.28,RU,Edge/Windows,132.84,0
2026-01-02T00:30:00,user_8,bulk_download,file_93,11.42.59.192,FR,Chrome/Windows,291.8,0
2026-01-02T00:35:00,user_8,login,file_5,88.66.192.130,BR,Chrome/Windows,95.47,1
2026-01-02T00:40:00,user_14,login,file_89,36.179.0.121,US,Firefox/Linux,205.25,0
2026-01-02T00:45:00,user_2,login,file_91,146.119.68.158,RU,Firefox/Linux,259.39,0
2026-01-02T00:50:00,user_17,permission_change,file_49,101.199.212.235,CN,Safari/Mac,478.35,0
2026-01-02T00:55:00,user_18,bulk_download,file_46,174.192.247.202,BR,Safari/Mac,305.08,0
2026-01-02T01:00:00,user_18,bulk_download,file_39,96.161.202.110,RU,Firefox/Linux,470.75,1
2026-01-02T01:05:00,user_7,share,file_89,215.80.173.14,RU,Edge/Windows,158.59,0
2026-01-02T01:10:00,user_10,permission_change,file_16,53.244.102.102,BR,Edge/Windows,447.89,0
2026-01-02T01:15:00,user_10,share,file_6,38.102.52.71,US,Safari/Mac,477.66,0
2026-01-02T01:20:00,user_9,login,file_96,156.67.118.9,CN,Edge/Windows,107.07,1
2026-01-02T01:25:00,user_9,share,file_18,70.76.141.89,FR,Chrome/Windows,307.88,0
2026-01-02T01:30:00,user_17,download,file_29,186.17.5.177,IN,Firefox/Linux,26.34,0
2026-01-02T01:35:00,user_4,permission_change,file_88,92.203.76.244,CN,Firefox/Linux,2.69,0
2026-01-02T01:40:00,user_16,download,file_62,215.157.99.226,CN,Firefox/Linux,377.98,0
2026-01-02T01:45:00,user_2,share,file_99,95.21.254.105,RU,Chrome/Windows,326.18,0
2026-01-02T01:50:00,user_14,bulk_download,file_23,27.17.236.231,BR,Chrome/Windows,498.59,1
2026-01-02T01:55:00,user_10,login,file_5,34.175.60.111,US,Chrome/Windows,149.27,0
2026-01-02T02:00:00,user_15,share,file_83,99.158.102.120,BR,Edge/Windows,444.64,0
2026-01-02T02:05:00,user_7,login,file_15,37.131.127.195,RU,Safari/Mac,81.33,1
2026-01-02T02:10:00,user_6,share,file_2,30.159.65.51,RU,Safari/Mac,395.4,0
2026-01-02T02:15:00,user_20,download,file_82,158.84.247.112,US,Edge/Windows,413.51,0
2026-01-02T02:20:00,user_4,upload,file_24,165.50.194.51,CN,Firefox/Linux,238.78,0
2026-01-02T02:25:00,user_13,upload,file_31,15.159.126.99,BR,Edge/Windows,376.9,0
2026-01-02T02:30:00,user_19,share,file_2,95.134.15.53,FR,Safari/Mac,326.88,0
2026-01-02T02:35:00,user_4,upload,file_60,193.219.247.236,RU,Safari/Mac,79.94,0
2026-01-02T02:40:00,user_4,permission_change,file_82,187.184.189.184,BR,Safari/Mac,183.84,0
2026-01-02T02:45:00,user_5,bulk_download,file_59,156.89.160.230,RU,Safari/Mac,207.98,1
2026-01-02T02:50:00,user_7,login,file_98,44.93.158.77,FR,Firefox/Linux,340.2,0
2026-01-02T02:55:00,user_15,upload,file_68,104.167.128.111,FR,Safari/Mac,39.14,0
2026-01-02T03:00:00,user_17,upload,file_26,144.7.91.246,FR,Firefox/Linux,82.35,0
2026-01-02T03:05:00,user_7,login,file_92,102.129.242.46,IN,Edge/Windows,45.56,0
2026-01-02T03:10:00,user_5,upload,file_66,178.222.197.163,CN,Edge/Windows,228.45,0
2026-01-02T03:15:00,user_10,login,file_93,175.251.87.160,CN,Chrome/Windows,198.03,1
2026-01-02T03:20:00,user_19,permission_change,file_10,208.93.69.120,US,Chrome/Windows,211.91,0
2026-01-02T03:25:00,user_3,bulk_download,file_61,35.18.121.58,IN,Chrome/Windows,143.62,0
2026-01-02T03:30:00,user_14,bulk_download,file_48,131.112.104.212,CN,Edge/Windows,224.32,1
2026-01-02T03:35:00,user_3,login,file_88,88.182.49.165,CN,Firefox/Linux,326.8,0
2026-01-02T03:40:00,user_13,download,file_68,69.52.241.43,FR,Firefox/Linux,363.96,0
2026-01-02T03:45:00,user_10,bulk_download,file_60,144.149.4.42,BR,Edge/Windows,266.01,1
2026-01-02T03:50:00,user_12,download,file_20,134.149.215.200,CN,Safari/Mac,94.32,0
2026-01-02T03:55:00,user_14,upload,file_79,144.193.221.103,IN,Chrome/Windows,120.41,0
2026-01-02T04:00:00,user_20,bulk_download,file_87,141.96.221.44,RU,Chrome/Windows,122.44,1
2026-01-02T04:05:00,user_18,login,file_28,58.241.45.165,BR,Chrome/Windows,70.15,1
2026-01-02T04:10:00,user_19,download,file_41,38.178.162.107,RU,Safari/Mac,118.53,0
2026-01-02T04:15:00,user_8,permission_change,file_53,85.167.114.144,FR,Safari/Mac,137.65,0
2026-01-02T04:20:00,user_6,bulk_download,file_81,61.205.183.42,RU,Edge/Windows,277.97,0
2026-01-02T04:25:00,user_13,login,file_68,61.6.200.74,CN,Safari/Mac,348.18,1
2026-01-02T04:30:00,user_6,share,file_97,197.248.241.35,CN,Edge/Windows,120.56,0
2026-01-02T04:35:00,user_2,bulk_download,file_72,173.83.151.208,RU,Edge/Windows,483.9,1
2026-01-02T04:40:00,user_8,download,file_33,126.77.245.235,CN,Firefox/Linux,165.2,0
2026-01-02T04:45:00,user_3,login,file_69,73.28.71.98,RU,Firefox/Linux,25.86,1
2026-01-02T04:50:00,user_2,bulk_download,file_10,1.98.70.72,FR,Firefox/Linux,402.34,0
2026-01-02T04:55:00,user_7,permission_change,file_62,72.14.181.217,FR,Firefox/Linux,434.75,0
2026-01-02T05:00:00,user_7,upload,file_95,36.90.239.107,US,Chrome/Windows,373.46,0
2026-01-02T05:05:00,user_20,download,file_91,104.218.216.193,RU,Firefox/Linux,198.38,0
2026-01-02T05:10:00,user_13,login,file_60,166.80.35.67,RU,Safari/Mac,154.28,1
2026-01-02T05:15:00,user_4,login,file_93,115.12.170.78,CN,Edge/Windows,380.84,0
2026-01-02T05:20:00,user_11,download,file_53,218.88.141.116,BR,Chrome/Windows,281.31,0
2026-01-02T05:25:00,user_9,bulk_download,file_71,10.114.155.80,BR,Edge/Windows,147.67,1
2026-01-02T05:30:00,user_19,bulk_download,file_32,197.46.54.10,RU,Edge/Windows,275.37,1
2026-01-02T05:35:00,user_16,share,file_93,63.79.34.6,BR,Edge/Windows,230.47,0
2026-01-02T05:40:00,user_5,share,file_93,5.54.167.204,US,Edge/Windows,92.11,0
2026-01-02T05:45:00,user_17,permission_change,file_5,87.235.191.57,IN,Chrome/Windows,472.6,0
2026-01-02T05:50:00,user_5,upload,file_81,131.114.29.180,CN,Firefox/Linux,34.08,0
2026-01-02T05:55:00,user_15,bulk_download,file_48,204.14.205.207,CN,Chrome/Windows,308.96,1
2026-01-02T06:00:00,user_16,bulk_download,file_3,195.62.69.11,CN,Chrome/Windows,266.15,0
2026-01-02T06:05:00,user_9,upload,file_69,107.120.88.17,FR,Safari/Mac,8.67,0
2026-01-02T06:10:00,user_6,permission_change,file_14,89.149.226.22,CN,Chrome/Windows,262.24,0
2026-01-02T06:15:00,user_9,login,file_51,167.8.36.92,RU,Chrome/Windows,186.59,1
2026-01-02T06:20:00,user_8,bulk_download,file_39,48.233.60.78,US,Chrome/Windows,326.9,0
2026-01-02T06:25:00,user_13,upload,file_49,114.55.197.124,IN,Edge/Windows,276.4,0
2026-01-02T06:30:00,user_6,bulk_download,file_11,218.173.127.160,CN,Edge/Windows,422.68,1
2026-01-02T06:35:00,user_4,share,file_68,149.226.108.194,FR,Chrome/Windows,114.96,0
2026-01-02T06:40:00,user_16,permission_change,file_35,119.54.23.93,FR,Chrome/Windows,462.09,0
2026-01-02T06:45:00,user_19,share,file_85,171.86.38.23,FR,Chrome/Windows,89.76,0
2026-01-02T06:50:00,user_19,upload,file_19,140.25.157.81,US,Edge/Windows,464.44,0
2026-01-02T06:55:00,user_19,bulk_download,file_50,195.136.10.162,US,Safari/Mac,191.98,0
2026-01-02T07:00:00,user_3,permission_change,file_65,162.61.113.118,RU,Safari/Mac,26.94,0
2026-01-02T07:05:00,user_20,upload,file_99,36.174.127.80,BR,Edge/Windows,484.46,0
2026-01-02T07:10:00,user_15,permission_change,file_63,110.239.195.247,BR,Firefox/Linux,177.97,0
2026-01-02T07:15:00,user_19,login,file_85,162.210.12.221,US,Edge/Windows,42.94,0
2026-01-02T07:20:00,user_3,download,file_11,5.157.95.112,RU,Safari/Mac,77.2,0
2026-01-02T07:25:00,user_13,permission_change,file_41,204.62.218.183,US,Safari/Mac,53.36,0
2026-01-02T07:30:00,user_12,login,file_98,148.156.114.140,RU,Safari/Mac,51.21,1
2026-01-02T07:35:00,user_18,login,file_72,204.75.146.252,RU,Edge/Windows,51.74,1
2026-01-02T07:40:00,user_20,bulk_download,file_42,123.78.133.150,CN,Edge/Windows,6.27,1
2026-01-02T07:45:00,user_18,upload,file_32,85.204.208.181,RU,Firefox/Linux,342.69,0
2026-01-02T07:50:00,user_9,login,file_64,19.11.141.114,RU,Firefox/Linux,31.73,1
2026-01-02T07:55:00,user_16,login,file_10,150.51.63.135,BR,Safari/Mac,125.92,0
2026-01-02T08:00:00,user_20,login,file_26,171.41.1.100,CN,Edge/Windows,53.58,1
2026-01-02T08:05:00,user_20,login,file_49,49.247.77.58,BR,Safari/Mac,220.17,0
2026-01-02T08:10:00,user_5,permission_change,file_39,189.229.128.96,FR,Safari/Mac,301.65,0
2026-01-02T08:15:00,user_6,login,file_51,209.44.223.127,BR,Safari/Mac,145.79,0
2026-01-02T08:20:00,user_8,login,file_42,43.182.61.226,FR,Edge/Windows,140.22,0
2026-01-02T08:25:00,user_19,share,file_26,90.81.187.148,IN,Firefox/Linux,340.89,0
2026-01-02T08:30:00,user_7,permission_change,file_57,121.209.100.64,CN,Safari/Mac,415.66,0
2026-01-02T08:35:00,user_16,login,file_18,81.169.195.196,CN,Safari/Mac,121.09,1
2026-01-02T08:40:00,user_13,permission_change,file_10,70.128.14.216,CN,Edge/Windows,495.35,0
2026-01-02T08:45:00,user_17,login,file_89,48.155.149.15,FR,Edge/Windows,271.87,0
2026-01-02T08:50:00,user_18,share,file_77,181.128.142.107,RU,Chrome/Windows,54.77,0
2026-01-02T08:55:00,user_20,login,file_6,183.179.138.19,BR,Edge/Windows,483.41,1
2026-01-02T09:00:00,user_1,login,file_13,14.188.206.110,IN,Safari/Mac,111.08,0
2026-01-02T09:05:00,user_19,bulk_download,file_29,116.95.64.171,FR,Edge/Windows,187.12,0
2026-01-02T09:10:00,user_17,permission_change,file_20,106.219.97.29,FR,Safari/Mac,498.85,0
2026-01-02T09:15:00,user_3,share,file_15,108.234.211.251,CN,Firefox/Linux,174.23,0
2026-01-02T09:20:00,user_16,download,file_45,192.234.176.56,FR,Edge/Windows,48.9,0
2026-01-02T09:25:00,user_3,login,file_39,71.52.145.39,BR,Chrome/Windows,405.11,0
2026-01-02T09:30:00,user_4,login,file_87,176.70.213.222,CN,Firefox/Linux,464.97,1
2026-01-02T09:35:00,user_18,bulk_download,file_21,81.212.68.65,US,Safari/Mac,279.97,0
2026-01-02T09:40:00,user_6,download,file_24,210.166.185.28,CN,Edge/Windows,197.85,0
2026-01-02T09:45:00,user_19,download,file_55,52.213.185.211,CN,Edge/Windows,2.32,0
2026-01-02T09:50:00,user_3,login,file_74,160.162.30.68,CN,Chrome/Windows,399.77,1
2026-01-02T09:55:00,user_7,share,file_59,19.74.10.194,BR,Chrome/Windows,131.25,0
2026-01-02T10:00:00,user_11,bulk_download,file_77,6.185.116.169,RU,Edge/Windows,305.69,0
2026-01-02T10:05:00,user_15,share,file_80,198.185.89.200,BR,Firefox/Linux,406.89,0
2026-01-02T10:10:00,user_19,share,file_11,61.68.101.255,FR,Firefox/Linux,156.66,0
2026-01-02T10:15:00,user_12,bulk_download,file_89,111.111.239.35,BR,Firefox/Linux,255.46,1
2026-01-02T10:20:00,user_13,download,file_55,121.166.170.58,FR,Firefox/Linux,243.39,0
2026-01-02T10:25:00,user_18,permission_change,file_22,194.29.47.175,US,Edge/Windows,144.49,0
2026-01-02T10:30:00,user_2,login,file_46,2.148.138.213,CN,Chrome/Windows,242.36,1
2026-01-02T10:35:00,user_17,login,file_84,58.224.86.116,CN,Edge/Windows,204.63,1
2026-01-02T10:40:00,user_16,permission_change,file_22,133.19.136.180,CN,Chrome/Windows,282.74,0
2026-01-02T10:45:00,user_2,download,file_36,109.151.116.66,BR,Firefox/Linux,268.85,0
2026-01-02T10:50:00,user_16,login,file_71,10.171.238.229,CN,Chrome/Windows,286.4,1
2026-01-02T10:55:00,user_18,bulk_download,file_97,71.76.219.31,BR,Chrome/Windows,380.03,0
2026-01-02T11:00:00,user_4,download,file_95,66.112.110.76,CN,Firefox/Linux,148.92,0
2026-01-02T11:05:00,user_12,login,file_12,137.110.40.96,BR,Edge/Windows,432.66,0
2026-01-02T11:10:00,user_19,bulk_download,file_89,167.164.118.239,BR,Safari/Mac,430.54,1
2026-01-02T11:15:00,user_20,login,file_18,2.87.76.166,US,Firefox/Linux,406.78,0
2026-01-02T11:20:00,user_18,bulk_download,file_36,61.153.240.99,BR,Firefox/Linux,161.89,0
2026-01-02T11:25:00,user_9,share,file_66,16.168.96.129,FR,Chrome/Windows,67.88,0
2026-01-02T11:30:00,user_9,login,file_84,44.172.128.180,IN,Firefox/Linux,350.74,0
2026-01-02T11:35:00,user_11,bulk_download,file_32,69.173.188.211,CN,Edge/Windows,244.78,1
2026-01-02T11:40:00,user_14,share,file_49,8.160.4.6,RU,Edge/Windows,37.85,0
2026-01-02T11:45:00,user_17,upload,file_96,62.17.198.11,CN,Safari/Mac,347.38,0
2026-01-02T11:50:00,user_11,login,file_75,5.218.212.60,CN,Chrome/Windows,434.47,0
2026-01-02T11:55:00,user_15,upload,file_82,108.173.15.108,RU,Safari/Mac,425.07,0
2026-01-02T12:00:00,user_14,login,file_28,59.140.148.58,US,Edge/Windows,134.34,0
2026-01-02T12:05:00,user_19,share,file_17,219.47.43.204,FR,Edge/Windows,394.17,0
2026-01-02T12:10:00,user_4,upload,file_81,203.219.72.54,IN,Edge/Windows,8.24,0
2026-01-02T12:15:00,user_15,download,file_1,199.254.171.253,CN,Edge/Windows,101.24,0
2026-01-02T12:20:00,user_10,download,file_21,27.197.70.204,RU,Safari/Mac,46.76,0
2026-01-02T12:25:00,user_6,upload,file_7,76.248.206.12,BR,Edge/Windows,312.84,0
2026-01-02T12:30:00,user_3,download,file_91,25.86.232.19,CN,Chrome/Windows,0.64,0
2026-01-02T12:35:00,user_8,download,file_67,78.249.232.91,FR,Edge/Windows,4.74,0
2026-01-02T12:40:00,user_5,upload,file_62,5.48.162.169,CN,Chrome/Windows,114.55,0
2026-01-02T12:45:00,user_11,bulk_download,file_48,212.13.212.151,BR,Safari/Mac,68.65,1
2026-01-02T12:50:00,user_5,download,file_9,39.63.73.222,RU,Chrome/Windows,305.2,0
2026-01-02T12:55:00,user_7,login,file_81,117.105.141.179,CN,Firefox/Linux,459.96,1
2026-01-02T13:00:00,user_3,login,file_13,82.135.30.77,US,Firefox/Linux,376.25,0
2026-01-02T13:05:00,user_14,login,file_41,186.181.82.198,BR,Firefox/Linux,123.97,0
2026-01-02T13:10:00,user_20,download,file_77,186.129.126.178,FR,Safari/Mac,389.51,0
2026-01-02T13:15:00,user_7,permission_change,file_67,17.52.0.228,BR,Firefox/Linux,373.95,0
2026-01-02T13:20:00,user_16,upload,file_50,42.73.169.221,US,Chrome/Windows,120.62,0
2026-01-02T13:25:00,user_1,upload,file_47,200.107.71.173,FR,Safari/Mac,66.08,0
2026-01-02T13:30:00,user_12,bulk_download,file_70,126.229.103.219,CN,Firefox/Linux,381.39,0
2026-01-02T13:35:00,user_19,upload,file_9,9.72.70.214,IN,Chrome/Windows,131.17,0
2026-01-02T13:40:00,user_17,bulk_download,file_37,116.88.196.39,RU,Edge/Windows,211.85,1
2026-01-02T13:45:00,user_18,permission_change,file_79,79.58.156.40,FR,Firefox/Linux,138.81,0
2026-01-02T13:50:00,user_5,bulk_download,file_69,34.119.118.73,US,Safari/Mac,195.43,0
2026-01-02T13:55:00,user_3,permission_change,file_40,26.213.230.159,RU,Edge/Windows,365.01,0
2026-01-02T14:00:00,user_3,upload,file_56,65.153.55.38,US,Chrome/Windows,226.74,0
2026-01-02T14:05:00,user_6,share,file_16,220.216.79.118,RU,Chrome/Windows,353.98,0
2026-01-02T14:10:00,user_12,download,file_67,35.23.24.117,CN,Safari/Mac,83.56,0
2026-01-02T14:15:00,user_4,login,file_99,218.144.84.230,CN,Chrome/Windows,167.57,1
2026-01-02T14:20:00,user_9,bulk_download,file_92,155.33.174.146,IN,Chrome/Windows,248.12,0
2026-01-02T14:25:00,user_19,upload,file_22,81.165.115.26,CN,Safari/Mac,78.74,0
2026-01-02T14:30:00,user_4,bulk_download,file_30,162.219.56.210,RU,Chrome/Windows,22.11,0
2026-01-02T14:35:00,user_16,download,file_47,197.172.82.144,IN,Edge/Windows,460.12,0
2026-01-02T14:40:00,user_14,bulk_download,file_29,219.126.111.196,CN,Safari/Mac,124.21,1
2026-01-02T14:45:00,user_3,share,file_74,161.61.214.215,BR,Safari/Mac,59.79,0
2026-01-02T14:50:00,user_8,upload,file_67,16.129.84.73,US,Chrome/Windows,477.04,0
2026-01-02T14:55:00,user_10,login,file_42,38.187.84.206,RU,Chrome/Windows,276.59,1
2026-01-02T15:00:00,user_19,bulk_download,file_39,198.9.164.85,RU,Firefox/Linux,232.02,1
2026-01-02T15:05:00,user_18,login,file_98,109.154.124.147,US,Firefox/Linux,75.37,0
2026-01-02T15:10:00,user_18,upload,file_45,40.231.60.59,US,Chrome/Windows,475.5,0
2026-01-02T15:15:00,user_10,login,file_14,172.191.230.174,CN,Firefox/Linux,264.95,1
2026-01-02T15:20:00,user_5,login,file_92,19.70.21.123,BR,Safari/Mac,46.6,1
2026-01-02T15:25:00,user_12,bulk_download,file_59,36.127.35.54,CN,Chrome/Windows,290.43,0
2026-01-02T15:30:00,user_3,permission_change,file_76,21.188.136.85,CN,Chrome/Windows,217.55,0
2026-01-02T15:35:00,user_9,download,file_41,142.70.124.252,BR,Edge/Windows,350.39,0
2026-01-02T15:40:00,user_9,share,file_30,85.6.62.182,CN,Chrome/Windows,471.78,0
2026-01-02T15:45:00,user_4,bulk_download,file_22,28.240.68.25,BR,Edge/Windows,233.08,1
2026-01-02T15:50:00,user_7,bulk_download,file_58,61.5.77.35,BR,Safari/Mac,231.73,0
2026-01-02T15:55:00,user_10,upload,file_91,96.189.225.71,US,Chrome/Windows,107.59,0
2026-01-02T16:00:00,user_8,download,file_46,54.203.118.164,IN,Edge/Windows,256.78,0
2026-01-02T16:05:00,user_1,share,file_52,154.97.230.20,US,Edge/Windows,278.02,0
2026-01-02T16:10:00,user_4,upload,file_18,13.70.85.222,CN,Chrome/Windows,6.08,0
2026-01-02T16:15:00,user_7,download,file_52,175.84.15.41,US,Safari/Mac,343.17,0
2026-01-02T16:20:00,user_19,upload,file_34,130.202.233.37,FR,Chrome/Windows,11.0,0
2026-01-02T16:25:00,user_3,login,file_43,79.52.141.95,BR,Chrome/Windows,21.44,1
2026-01-02T16:30:00,user_14,download,file_93,92.74.33.160,FR,Edge/Windows,248.11,0
2026-01-02T16:35:00,user_12,login,file_28,77.32.194.103,US,Firefox/Linux,137.56,0
2026-01-02T16:40:00,user_20,download,file_80,114.135.224.183,IN,Firefox/Linux,323.67,0
2026-01-02T16:45:00,user_2,bulk_download,file_12,39.30.255.16,CN,Safari/Mac,191.57,0
2026-01-02T16:50:00,user_8,permission_change,file_81,112.174.237.82,FR,Chrome/Windows,494.7,0
2026-01-02T16:55:00,user_18,share,file_63,218.182.134.134,CN,Safari/Mac,456.35,0
2026-01-02T17:00:00,user_6,login,file_4,150.181.29.81,BR,Safari/Mac,298.6,0
2026-01-02T17:05:00,user_16,login,file_68,47.200.68.253,BR,Safari/Mac,383.44,1
2026-01-02T17:10:00,user_8,download,file_85,190.64.248.233,IN,Firefox/Linux,133.34,0
2026-01-02T17:15:00,user_8,permission_change,file_74,70.236.17.125,IN,Edge/Windows,177.47,0
2026-01-02T17:20:00,user_8,download,file_76,194.96.169.92,US,Safari/Mac,403.12,0
2026-01-02T17:25:00,user_12,bulk_download,file_73,24.187.71.87,IN,Firefox/Linux,281.6,0
2026-01-02T17:30:00,user_10,login,file_23,205.77.19.224,CN,Edge/Windows,19.08,1
2026-01-02T17:35:00,user_17,bulk_download,file_62,105.49.42.71,BR,Chrome/Windows,165.93,1
2026-01-02T17:40:00,user_6,download,file_42,41.104.73.186,BR,Chrome/Windows,11.05,0
2026-01-02T17:45:00,user_17,download,file_47,136.27.90.240,IN,Chrome/Windows,186.86,0
2026-01-02T17:50:00,user_4,login,file_44,65.54.93.127,FR,Safari/Mac,161.37,0
2026-01-02T17:55:00,user_16,permission_change,file_84,128.88.16.29,CN,Safari/Mac,87.18,0
2026-01-02T18:00:00,user_12,permission_change,file_29,104.95.6.112,FR,Firefox/Linux,189.25,0
2026-01-02T18:05:00,user_6,share,file_94,67.131.194.119,US,Chrome/Windows,474.4,0
2026-01-02T18:10:00,user_2,login,file_24,211.241.56.74,FR,Safari/Mac,460.53,0
2026-01-02T18:15:00,user_19,download,file_14,178.75.67.150,RU,Edge/Windows,70.41,0
2026-01-02T18:20:00,user_11,download,file_22,124.8.220.130,BR,Chrome/Windows,410.85,0
2026-01-02T18:25:00,user_15,permission_change,file_2,164.50.46.169,BR,Safari/Mac,104.92,0
2026-01-02T18:30:00,user_4,share,file_93,20.204.230.127,BR,Chrome/Windows,24.17,0
2026-01-02T18:35:00,user_14,login,file_64,78.103.130.157,US,Edge/Windows,175.68,0
2026-01-02T18:40:00,user_8,login,file_21,44.119.115.83,FR,Edge/Windows,36.95,0
2026-01-02T18:45:00,user_11,share,file_34,92.100.78.162,IN,Chrome/Windows,37.19,0
2026-01-02T18:50:00,user_3,login,file_71,144.222.89.163,BR,Chrome/Windows,169.04,1
2026-01-02T18:55:00,user_1,login,file_56,139.242.80.26,RU,Firefox/Linux,303.7,0
2026-01-02T19:00:00,user_11,upload,file_27,30.149.215.94,IN,Firefox/Linux,204.7,0
2026-01-02T19:05:00,user_9,permission_change,file_85,196.172.178.72,FR,Safari/Mac,148.77,0
2026-01-02T19:10:00,user_18,login,file_63,171.210.32.45,CN,Firefox/Linux,27.35,1
2026-01-02T19:15:00,user_20,bulk_download,file_62,168.218.188.221,RU,Firefox/Linux,48.58,1
2026-01-02T19:20:00,user_16,login,file_15,158.227.243.119,BR,Safari/Mac,392.46,1
2026-01-02T19:25:00,user_3,permission_change,file_83,117.204.128.197,BR,Edge/Windows,92.52,0
2026-01-02T19:30:00,user_15,share,file_6,41.145.158.0,US,Safari/Mac,219.93,0
2026-01-02T19:35:00,user_2,share,file_20,89.76.50.56,FR,Chrome/Windows,42.95,0
2026-01-02T19:40:00,user_19,bulk_download,file_30,85.171.131.194,CN,Chrome/Windows,420.41,0
2026-01-02T19:45:00,user_16,login,file_74,212.73.136.3,FR,Firefox/Linux,238.18,0
2026-01-02T19:50:00,user_19,bulk_download,file_67,99.174.85.213,CN,Firefox/Linux,60.23,1
2026-01-02T19:55:00,user_7,download,file_25,126.140.110.69,US,Firefox/Linux,21.43,0
2026-01-02T20:00:00,user_5,login,file_77,156.143.211.132,BR,Safari/Mac,159.94,1
2026-01-02T20:05:00,user_13,upload,file_72,214.245.192.222,IN,Edge/Windows,276.07,0
2026-01-02T20:10:00,user_1,bulk_download,file_90,73.170.144.118,CN,Edge/Windows,56.35,0
2026-01-02T20:15:00,user_19,bulk_download,file_100,198.149.177.32,BR,Chrome/Windows,392.89,1
2026-01-02T20:20:00,user_9,share,file_50,39.110.218.216,CN,Edge/Windows,286.05,0
2026-01-02T20:25:00,user_13,download,file_19,132.219.86.156,BR,Edge/Windows,19.49,0
2026-01-02T20:30:00,user_8,share,file_7,103.58.131.11,RU,Edge/Windows,460.43,0
2026-01-02T20:35:00,user_10,upload,file_40,138.120.106.203,BR,Safari/Mac,421.44,0
2026-01-02T20:40:00,user_8,permission_change,file_18,58.16.50.208,IN,Safari/Mac,487.11,0
2026-01-02T20:45:00,user_14,share,file_78,124.131.5.3,BR,Chrome/Windows,94.05,0
2026-01-02T20:50:00,user_16,login,file_98,119.124.202.88,CN,Safari/Mac,410.53,1
2026-01-02T20:55:00,user_10,download,file_91,108.228.191.96,IN,Edge/Windows,67.91,0
2026-01-02T21:00:00,user_6,bulk_download,file_25,50.80.155.241,IN,Firefox/Linux,418.5,0
2026-01-02T21:05:00,user_12,login,file_91,78.68.209.8,BR,Firefox/Linux,137.06,1
2026-01-02T21:10:00,user_4,bulk_download,file_88,70.227.194.86,CN,Chrome/Windows,121.04,0
2026-01-02T21:15:00,user_16,login,file_76,190.233.129.218,US,Safari/Mac,172.19,0
2026-01-02T21:20:00,user_3,share,file_37,59.107.229.132,RU,Chrome/Windows,193.34,0
2026-01-02T21:25:00,user_8,bulk_download,file_87,178.146.58.94,BR,Firefox/Linux,134.61,1
2026-01-02T21:30:00,user_1,upload,file_61,153.98.199.173,RU,Firefox/Linux,323.72,0
2026-01-02T21:35:00,user_9,upload,file_78,199.68.80.16,US,Safari/Mac,356.4,0
2026-01-02T21:40:00,user_13,share,file_45,110.47.29.156,CN,Edge/Windows,126.07,0
2026-01-02T21:45:00,user_20,permission_change,file_51,36.136.108.44,FR,Chrome/Windows,3.77,0
2026-01-02T21:50:00,user_20,share,file_78,122.162.164.66,FR,Safari/Mac,149.31,0
2026-01-02T21:55:00,user_9,bulk_download,file_82,12.30.40.132,RU,Safari/Mac,430.76,1
2026-01-02T22:00:00,user_10,permission_change,file_25,126.230.167.18,RU,Firefox/Linux,258.7,0
2026-01-02T22:05:00,user_13,bulk_download,file_85,182.168.133.185,CN,Safari/Mac,340.41,1
2026-01-02T22:10:00,user_10,permission_change,file_34,141.67.245.82,CN,Edge/Windows,202.36,0
2026-01-02T22:15:00,user_19,bulk_download,file_25,29.248.242.108,RU,Safari/Mac,363.3,0
2026-01-02T22:20:00,user_12,login,file_65,155.34.176.69,CN,Safari/Mac,422.73,1
2026-01-02T22:25:00,user_10,bulk_download,file_13,188.138.238.151,US,Edge/Windows,64.06,0
